location_id,city,latitude,longitude,parameter,value,unit,date
DL007,Delhi,28.704455880796143,77.26381558599628,pm25,103.7,ug/m3,2024-02-19T00:00:00
DL007,Delhi,28.704455880796143,77.26381558599628,pm25,108.9,ug/m3,2024-02-21T00:00:00
DL007,Delhi,28.704455880796143,77.26381558599628,pm25,93.2,ug/m3,2024-02-22T00:00:00
DL007,Delhi,28.704455880796143,77.26381558599628,pm25,159.5,ug/m3,2024-02-23T00:00:00
DL007,Delhi,28.704455880796143,77.26381558599628,pm25,109.1,ug/m3,2024-02-24T00:00:00
DL007,Delhi,28.704455880796143,77.26381558599628,pm25,111.4,ug/m3,2024-02-25T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,65.1,ug/m3,2024-01-01T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,55.6,ug/m3,2024-01-03T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,144.3,ug/m3,2024-01-04T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,5000.0,ug/m3,2024-01-05T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,49.7,ug/m3,2024-01-07T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,83.2,ug/m3,2024-01-08T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,88.6,ug/m3,2024-01-09T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,65.4,ug/m3,2024-01-10T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,101.0,ug/m3,2024-01-11T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,97.4,ug/m3,2024-01-12T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,84.9,ug/m3,2024-01-13T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,92.5,ug/m3,2024-01-14T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,84.4,ug/m3,2024-01-15T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,50.3,ug/m3,2024-01-16T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,105.0,ug/m3,2024-01-17T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,28.9,ug/m3,2024-01-18T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,99.8,ug/m3,2024-01-19T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,60.1,ug/m3,2024-01-20T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,101.7,ug/m3,2024-01-21T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,102.6,ug/m3,2024-01-22T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,102.7,ug/m3,2024-01-23T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,113.4,ug/m3,2024-01-24T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,124.3,ug/m3,2024-01-25T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,82.1,ug/m3,2024-01-26T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,112.7,ug/m3,2024-01-27T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,82.4,ug/m3,2024-01-29T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,86.8,ug/m3,2024-01-30T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,72.3,ug/m3,2024-02-01T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,68.9,ug/m3,2024-02-03T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,88.0,ug/m3,2024-02-04T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,86.9,ug/m3,2024-02-05T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,119.2,ug/m3,2024-02-07T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,70.2,ug/m3,2024-02-08T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,87.4,ug/m3,2024-02-09T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,92.6,ug/m3,2024-02-10T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,92.7,ug/m3,2024-02-12T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,62.6,ug/m3,2024-02-13T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,110.1,ug/m3,2024-02-14T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,67.4,ug/m3,2024-02-15T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,121.2,ug/m3,2024-02-16T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,55.6,ug/m3,2024-02-17T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,129.5,ug/m3,2024-02-18T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,112.2,ug/m3,2024-02-19T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,104.2,ug/m3,2024-02-21T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,106.7,ug/m3,2024-02-22T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,96.9,ug/m3,2024-02-24T00:00:00
DL008,Delhi,28.714425722110782,77.16583219956102,pm25,113.2,ug/m3,2024-02-25T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,98.3,ug/m3,2024-01-01T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,47.8,ug/m3,2024-01-02T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,75.8,ug/m3,2024-01-03T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,118.2,ug/m3,2024-01-04T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,64.0,ug/m3,2024-01-05T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,73.6,ug/m3,2024-01-06T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,47.9,ug/m3,2024-01-07T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,117.9,ug/m3,2024-01-08T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,50.3,ug/m3,2024-01-09T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,89.3,ug/m3,2024-01-10T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,104.5,ug/m3,2024-01-11T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,91.8,ug/m3,2024-01-12T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,75.4,ug/m3,2024-01-15T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,41.3,ug/m3,2024-01-16T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,116.5,ug/m3,2024-01-17T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,79.7,ug/m3,2024-01-18T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,73.6,ug/m3,2024-01-19T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,83.2,ug/m3,2024-01-21T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,40.7,ug/m3,2024-01-22T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,95.6,ug/m3,2024-01-25T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,74.4,ug/m3,2024-01-27T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,46.2,ug/m3,2024-01-28T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,54.6,ug/m3,2024-01-29T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,86.1,ug/m3,2024-01-30T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,28.6,ug/m3,2024-01-31T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,99.8,ug/m3,2024-02-02T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,74.2,ug/m3,2024-02-03T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,46.2,ug/m3,2024-02-04T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,82.8,ug/m3,2024-02-05T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,100.8,ug/m3,2024-02-06T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,42.2,ug/m3,2024-02-07T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,78.7,ug/m3,2024-02-08T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,79.6,ug/m3,2024-02-10T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,57.6,ug/m3,2024-02-11T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,63.2,ug/m3,2024-02-12T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,80.1,ug/m3,2024-02-13T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,61.2,ug/m3,2024-02-14T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,44.2,ug/m3,2024-02-15T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,26.7,ug/m3,2024-02-16T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,74.0,ug/m3,2024-02-17T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,103.6,ug/m3,2024-02-18T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,83.2,ug/m3,2024-02-19T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,45.1,ug/m3,2024-02-20T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,54.5,ug/m3,2024-02-21T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,65.1,ug/m3,2024-02-22T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,119.2,ug/m3,2024-02-23T00:00:00
DL009,Delhi,28.451245453070218,77.22904387004269,pm25,74.2,ug/m3,2024-02-25T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,149.6,ug/m3,2024-01-01T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,225.8,ug/m3,2024-01-02T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,128.6,ug/m3,2024-01-03T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,137.3,ug/m3,2024-01-04T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,169.0,ug/m3,2024-01-05T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,153.3,ug/m3,2024-01-06T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,156.9,ug/m3,2024-01-08T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,163.0,ug/m3,2024-01-09T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,110.3,ug/m3,2024-01-10T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,148.4,ug/m3,2024-01-11T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,167.1,ug/m3,2024-01-12T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,-5.0,ug/m3,2024-01-13T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,145.2,ug/m3,2024-01-14T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,164.4,ug/m3,2024-01-16T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,99.0,ug/m3,2024-01-17T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,140.8,ug/m3,2024-01-19T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,145.6,ug/m3,2024-01-20T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,170.0,ug/m3,2024-01-21T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,117.0,ug/m3,2024-01-22T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,135.5,ug/m3,2024-01-25T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,125.5,ug/m3,2024-01-27T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,136.1,ug/m3,2024-01-28T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,138.5,ug/m3,2024-01-29T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,129.4,ug/m3,2024-01-30T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,158.3,ug/m3,2024-01-31T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,156.1,ug/m3,2024-02-01T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,142.6,ug/m3,2024-02-02T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,130.8,ug/m3,2024-02-03T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,114.4,ug/m3,2024-02-05T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,119.4,ug/m3,2024-02-06T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,156.2,ug/m3,2024-02-07T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,130.8,ug/m3,2024-02-08T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,175.3,ug/m3,2024-02-09T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,122.2,ug/m3,2024-02-10T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,180.4,ug/m3,2024-02-11T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,138.4,ug/m3,2024-02-12T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,149.3,ug/m3,2024-02-13T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,142.2,ug/m3,2024-02-14T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,142.1,ug/m3,2024-02-15T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,140.5,ug/m3,2024-02-16T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,175.5,ug/m3,2024-02-19T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,154.1,ug/m3,2024-02-20T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,117.5,ug/m3,2024-02-21T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,169.8,ug/m3,2024-02-22T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,168.5,ug/m3,2024-02-24T00:00:00
DL010,Delhi,28.580154375158227,77.02726298406493,pm25,176.3,ug/m3,2024-02-25T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,116.5,ug/m3,2024-01-01T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,117.6,ug/m3,2024-01-02T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,65.0,ug/m3,2024-01-03T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,120.0,ug/m3,2024-01-04T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,90.3,ug/m3,2024-01-05T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,96.0,ug/m3,2024-01-06T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,108.0,ug/m3,2024-01-07T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,148.5,ug/m3,2024-01-08T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,83.0,ug/m3,2024-01-09T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,107.2,ug/m3,2024-01-10T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,101.7,ug/m3,2024-01-11T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,108.9,ug/m3,2024-01-13T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,105.4,ug/m3,2024-01-14T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,123.5,ug/m3,2024-01-15T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,82.0,ug/m3,2024-01-16T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,97.7,ug/m3,2024-01-17T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,119.1,ug/m3,2024-01-18T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,69.8,ug/m3,2024-01-19T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,126.4,ug/m3,2024-01-20T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,123.9,ug/m3,2024-01-21T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,116.3,ug/m3,2024-01-22T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,123.2,ug/m3,2024-01-23T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,96.0,ug/m3,2024-01-24T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,145.0,ug/m3,2024-01-25T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,140.9,ug/m3,2024-01-26T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,116.9,ug/m3,2024-01-27T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,111.1,ug/m3,2024-01-28T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,128.6,ug/m3,2024-01-29T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,89.8,ug/m3,2024-01-30T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,123.9,ug/m3,2024-01-31T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,98.7,ug/m3,2024-02-03T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,117.5,ug/m3,2024-02-04T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,144.1,ug/m3,2024-02-05T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,66.7,ug/m3,2024-02-06T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,82.5,ug/m3,2024-02-07T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,99.6,ug/m3,2024-02-09T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,116.6,ug/m3,2024-02-10T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,118.3,ug/m3,2024-02-11T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,55.4,ug/m3,2024-02-12T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,53.5,ug/m3,2024-02-13T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,107.9,ug/m3,2024-02-14T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,137.7,ug/m3,2024-02-15T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,95.5,ug/m3,2024-02-16T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,108.0,ug/m3,2024-02-18T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,94.1,ug/m3,2024-02-19T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,125.0,ug/m3,2024-02-20T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,132.4,ug/m3,2024-02-21T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,110.6,ug/m3,2024-02-22T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,86.6,ug/m3,2024-02-23T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,121.6,ug/m3,2024-02-24T00:00:00
DL011,Delhi,28.54831920969303,77.33534901219744,pm25,119.0,ug/m3,2024-02-25T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,152.1,ug/m3,2024-01-01T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,115.0,ug/m3,2024-01-02T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,153.1,ug/m3,2024-01-03T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,152.4,ug/m3,2024-01-04T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,145.6,ug/m3,2024-01-05T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,138.0,ug/m3,2024-01-06T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,133.3,ug/m3,2024-01-07T00:00:00
DL012,Delhi,,77.29656056066109,pm25,160.8,ug/m3,2024-01-09T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,147.5,ug/m3,2024-01-10T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,121.5,ug/m3,2024-01-11T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,109.6,ug/m3,2024-01-12T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,155.1,ug/m3,2024-01-13T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,219.6,ug/m3,2024-01-14T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,185.3,ug/m3,2024-01-15T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,150.9,ug/m3,2024-01-18T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,139.2,ug/m3,2024-01-19T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,165.7,ug/m3,2024-01-21T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,134.5,ug/m3,2024-01-22T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,169.3,ug/m3,2024-01-23T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,133.0,ug/m3,2024-01-24T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,147.7,ug/m3,2024-01-25T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,173.7,ug/m3,2024-01-27T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,177.7,ug/m3,2024-01-28T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,164.4,ug/m3,2024-01-29T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,122.0,ug/m3,2024-01-30T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,115.5,ug/m3,2024-01-31T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,182.0,ug/m3,2024-02-01T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,186.6,ug/m3,2024-02-02T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,120.6,ug/m3,2024-02-03T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,151.9,ug/m3,2024-02-04T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,177.7,ug/m3,2024-02-05T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,158.2,ug/m3,2024-02-06T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,143.5,ug/m3,2024-02-10T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,193.7,ug/m3,2024-02-12T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,143.3,ug/m3,2024-02-13T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,127.0,ug/m3,2024-02-14T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,132.3,ug/m3,2024-02-15T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,181.6,ug/m3,2024-02-17T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,150.3,ug/m3,2024-02-18T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,149.5,ug/m3,2024-02-19T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,91.4,ug/m3,2024-02-20T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,135.8,ug/m3,2024-02-21T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,166.7,ug/m3,2024-02-22T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,174.9,ug/m3,2024-02-24T00:00:00
DL012,Delhi,28.77070599553944,77.29656056066109,pm25,154.0,ug/m3,2024-02-25T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,196.3,ug/m3,2024-01-02T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,178.9,ug/m3,2024-01-03T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,117.6,ug/m3,2024-01-04T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,149.2,ug/m3,2024-01-05T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,172.5,ug/m3,2024-01-06T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,154.2,ug/m3,2024-01-07T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,240.3,ug/m3,2024-01-08T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,168.6,ug/m3,2024-01-09T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,131.1,ug/m3,2024-01-11T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,153.9,ug/m3,2024-01-12T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,138.8,ug/m3,2024-01-13T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,182.6,ug/m3,2024-01-14T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,189.3,ug/m3,2024-01-15T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,200.2,ug/m3,2024-01-16T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,194.7,ug/m3,2024-01-17T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,170.9,ug/m3,2024-01-19T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,194.2,ug/m3,2024-01-20T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,217.1,ug/m3,2024-01-21T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,172.4,ug/m3,2024-01-22T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,227.9,ug/m3,2024-01-24T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,155.7,ug/m3,2024-01-25T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,152.4,ug/m3,2024-01-26T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,166.7,ug/m3,2024-01-27T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,176.3,ug/m3,2024-01-28T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,162.0,ug/m3,2024-01-29T00:00:00
DL001,Delhi,28.709582419422386,77.17193256004033,pm25,156.9,ug/m3,2024-01-30T00:00:00
